Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,Is Fraudulent,Account Age Days,Transaction Hour
df84765e-5110-45e5-a277-0114872c8f11,a7f8b5aa-5dbf-4e99-979b-057d8ece6925,181.91,3/6/2024 9:06,credit card,home & garden,2,36,Georgebury,tablet,1,267,9
0e574e16-d285-4141-9455-bbbe6b7f8f76,d961c2d6-f968-4458-8db3-78020714ccb3,136.27,1/16/2024 12:27,credit card,electronics,2,41,Morganhaven,mobile,1,10,12
56b6e0c5-18eb-41d1-accc-602731c11de1,1560d07b-1acd-4556-ac39-70af2af67478,26.09,2/9/2024 10:41,debit card,home & garden,4,37,Lake Jill,tablet,1,185,10
ed3ee0fa-bf62-4792-a1e7-6c3f454f6fe4,77dbd0f5-7119-4d29-8447-e79514f836cd,696.33,2/26/2024 10:37,PayPal,toys & games,1,43,Thomasmouth,tablet,1,290,10
c8400a91-cae4-49ec-a292-ae432149277b,e7c409b7-46b8-4fbf-8c38-dab0a258885c,109.26,3/29/2024 12:19,credit card,clothing,1,39,Katieburgh,desktop,1,148,12
62407bab-c37c-4f01-9335-b040875f4d2a,07f2e177-ef38-484c-97cd-5b212dba30f6,444.45,1/27/2024 20:17,PayPal,home & garden,1,19,Patelhaven,mobile,1,183,20
1d4d0d14-6798-47a9-a3fe-91a569e5af64,dd8e5c28-15f3-435a-81cc-25b7a52d97e7,104.05,3/21/2024 17:41,debit card,electronics,3,28,Port Cristina,desktop,1,152,17
4f8de1e6-7b94-4e5e-8a17-3424f89a387a,53a93b2b-0f9c-43a3-9cb2-09ed7306b6f8,124.41,2/7/2024 2:12,PayPal,electronics,3,24,Alexanderside,mobile,1,81,2
62035d56-f599-4c0b-9384-3ed1d4d7b087,2eaf94d5-1ce3-4412-943d-195952dc985d,17.07,2/26/2024 8:13,bank transfer,electronics,3,34,South Kevin,mobile,1,224,8
8d458213-3060-4c7c-b63f-0ea935b218f9,86aacbe7-ce55-44e9-aa4a-74a36ee11ee9,378.93,1/22/2024 16:52,PayPal,health & beauty,2,39,Lake Angelaborough,mobile,1,38,16
edf09a98-8979-487b-85c5-c19caaa8f530,bd155fc7-e770-4f92-aa8e-6692f53f09c4,673.88,2/16/2024 0:00,debit card,clothing,3,39,North Kevin,mobile,1,252,0
d40c5d6a-c221-4502-aa04-e3a57f45285a,192ecce2-2f00-4825-88d8-fa29e9972e96,49.46,2/8/2024 18:21,credit card,electronics,3,48,Williamsmouth,desktop,1,103,18
f4a8516b-887c-41a3-8ff0-4a0f39dc7d37,31da6637-f7b2-436b-9df5-bcc200857a49,200.86,3/3/2024 2:16,credit card,toys & games,3,21,Veronicaburgh,desktop,1,52,2
7ad815d0-e81d-4016-950e-82bd9dbc9c3c,149656d0-43e3-4985-8218-3cc017e47a23,333.4,3/8/2024 21:15,PayPal,toys & games,5,26,Richardton,tablet,1,69,21
e39395a3-6d55-4ffa-af1a-ca4fa0e7d97b,857a7b19-9ecd-44e9-8100-ee2f68e1c47e,640.61,1/28/2024 12:50,debit card,health & beauty,2,53,Johnmouth,mobile,1,185,12
bac3b6af-3f6e-4457-be9f-3668c29664e3,28a4104f-981b-4fd0-bf00-6bc825a8af76,198.7,2/25/2024 19:28,PayPal,health & beauty,1,47,Jensenfurt,mobile,1,298,19
8740adae-0204-4125-bcd4-c1a0f324db10,fe611c87-c9a1-43ae-8041-5ea8934ce72c,460.49,2/29/2024 7:45,debit card,clothing,1,28,Port Anthonytown,tablet,1,159,7
7a096842-c14d-4113-9d43-d2a5e09a3485,396795f9-e326-4b65-ad2d-a3ff058adc02,182.1,3/12/2024 7:51,credit card,electronics,1,51,Amandaville,mobile,1,294,7
bfa48c0d-8e45-4ebf-947c-71f515724f7f,0cb1a959-7b1e-4274-9697-206a1b4f3528,120.19,1/17/2024 10:33,bank transfer,electronics,5,38,Melissaland,desktop,1,262,10
9dd4869f-9849-47ed-aaa0-332fad018a8c,6b8b2053-7671-4426-85e6-2f2e23e39593,42.06,3/23/2024 12:41,PayPal,clothing,1,31,East Alan,tablet,1,103,12
6feabac1-3379-4702-b3f5-ede5fdbd844b,1f53277f-af43-4c64-822b-465865e2e3b1,265.95,3/24/2024 21:54,bank transfer,toys & games,2,23,Lopezfort,tablet,1,41,21
d5874431-acf6-4e63-8df1-fcecbb75384d,af33c8fd-389f-4611-b8b6-cd04dc1964ef,81.85,1/21/2024 6:39,credit card,clothing,1,42,East Jamesberg,tablet,1,256,6
b6c2af12-253f-47ab-909e-a537d04e2592,9e7b45eb-ed0f-4a1f-a2fa-ef16d2aff9ec,69.67,3/8/2024 2:44,credit card,toys & games,3,41,Chapmanview,mobile,1,307,2
50e86dc3-571b-4710-ad21-b983de149502,aa385119-bc0a-4d17-91cb-139f63ccf473,451.79,4/2/2024 10:58,credit card,health & beauty,1,14,West Angelaborough,mobile,1,89,10
8c65beb2-f2d0-46ea-bf5c-cac04b0e6eb2,b3f6c1cd-386e-4436-928e-16b27167e6c1,166.47,3/10/2024 18:53,bank transfer,home & garden,3,19,Port Kyle,desktop,1,313,18
c2416e98-ac7f-4dec-b282-bfa409cac103,388697ca-a3cd-410c-8c8f-84eab9164623,715.28,3/12/2024 21:30,credit card,home & garden,2,35,Mercadoton,desktop,1,179,21
29d85fc4-1f09-4ab7-838e-d798cd413d03,0c5d5fb0-56d0-4338-ad4f-5c408e11020b,66.89,3/1/2024 7:42,credit card,health & beauty,4,20,West Thomas,tablet,1,331,7
6a258d6f-2738-4db0-b905-ca25f5a28387,b78ab017-dd1c-46c5-a9cc-4e71413a987d,74.68,3/28/2024 11:59,PayPal,health & beauty,2,45,Erinville,tablet,1,268,11
71928412-e8cb-4f8c-a4d6-801703a8b68b,c1206240-6732-431b-9ece-976fbdad3ac9,96.27,1/1/2024 19:15,credit card,health & beauty,2,28,West James,desktop,1,27,19
185bac49-94c6-43c0-a9c9-a5a710efbbd1,7a1550d7-1b60-414f-ba5e-aefade7ef6d8,157.1,2/21/2024 20:18,PayPal,clothing,2,28,South Sarahville,desktop,1,207,20
e76e1328-06a2-4908-a942-91ab4d318fa3,ea1d5602-7930-4165-a18a-7d5617d828e4,303.07,2/29/2024 10:13,debit card,home & garden,3,44,Port Aliciamouth,mobile,1,108,10
5242123b-c9e5-4198-84aa-64675dbd30c7,d5a8e717-0d1d-4088-8daf-b1bad3633649,71.98,2/16/2024 13:58,bank transfer,home & garden,1,32,Port Teresaport,desktop,1,303,13
e7a6d68c-abbc-4661-b3fd-f70b9d2215ac,622d2504-e80d-4c6f-8648-595e9063e67c,214.71,3/20/2024 0:12,PayPal,home & garden,5,47,Lake Jamiefort,desktop,1,149,0
5766ae23-899a-45c3-87d7-2d4577e1f2c1,8fabfafb-2cf0-4efd-930a-5bf8442f7947,134.73,2/14/2024 14:08,bank transfer,health & beauty,2,30,East Amanda,desktop,1,73,14
124da4fa-6c94-4cdb-90b5-93ef50dc2109,70101df5-e32a-4805-acb3-4b1e7afaa8ab,83.1,1/22/2024 20:15,credit card,electronics,5,48,Nicolemouth,tablet,1,188,20
5e9f936a-cb65-4c5d-b1a4-fc5f704cdd8b,b7c9d407-06dc-4624-99e7-e28958338473,170.67,1/23/2024 3:40,bank transfer,health & beauty,5,44,Forbeston,tablet,1,191,3
2b163608-f0aa-4186-9cf0-9929deffb135,6ab04901-adc3-4762-a9c3-34b754367e09,199.65,1/2/2024 21:08,debit card,home & garden,1,30,New Bobby,desktop,1,270,21
5ebdac6f-100f-4bc4-b2ad-1ff85c5b3810,5ac8a0be-b3be-42ce-81db-fa9f0ef92166,92.24,1/29/2024 1:17,credit card,clothing,2,38,Garrettton,desktop,1,85,1
41832d98-1738-494a-8a81-29a33c8e3d6a,85c4357f-548d-4090-9829-652ac2c808e6,329.44,2/17/2024 22:57,PayPal,toys & games,4,35,West Christopher,tablet,1,330,22
0cd8d53c-251f-4136-940c-2a87687d14f5,cffd16d7-f2d8-493d-8570-f1be64fbfe49,1118.63,4/3/2024 1:52,debit card,electronics,1,35,South Christopher,tablet,1,285,1
0e31c433-5dcc-46d8-a7da-b3dfb7e7e74a,db5b38f4-32b9-448a-812a-b511f6de84ef,379.43,1/24/2024 14:49,PayPal,health & beauty,4,35,Port Jessica,tablet,1,49,14
b1f6603a-3785-4aac-bbd5-c61cfc91c119,416cb4a5-1cff-4366-9b5c-43d6f5715f84,196.72,2/23/2024 3:45,bank transfer,clothing,1,34,Pateltown,desktop,1,286,3
8a630b5f-5899-430b-95ca-bb66798c6f54,40e8d365-9e36-4651-8c14-124bd0956a9c,154.21,1/21/2024 2:34,debit card,health & beauty,1,36,Crawfordchester,mobile,1,231,2
58d099d5-8709-4658-a285-971a7e88fcc1,94af9bd6-feda-4947-a5cd-5c2e2aec9f9a,285.87,1/18/2024 0:32,credit card,health & beauty,5,36,Michaelberg,tablet,1,282,0
21e61cd6-c04d-4313-baab-cef7ca06a464,67365d03-d424-4a88-9a6f-b4d21bbdbdbe,487.43,2/12/2024 14:40,PayPal,toys & games,5,42,East Johnton,mobile,1,186,14
3c3ab2bf-d4c5-405f-9221-abeaa9879050,94451ad3-be7e-4607-9387-1f0b9a8a4b06,64.53,2/17/2024 14:56,debit card,electronics,3,36,South Gregorytown,desktop,1,286,14
ad8c4bf2-6a78-487b-86fc-9ebd7c65e254,93914098-2627-4dcd-bd8b-b2bc3bf497a9,139.67,1/3/2024 1:09,PayPal,electronics,4,31,Morrisfort,mobile,1,195,1
ec032e7b-f1d6-48d4-a61c-511b202f08d8,2094d40f-74f5-4cd7-a4cf-48d06b550fff,24.98,3/18/2024 9:07,bank transfer,clothing,3,34,Lake Alex,mobile,1,106,9
9b66b9dd-997f-4550-ba5c-239e5784b7ab,00da41f5-fefa-49ce-a6f0-38b7ae72e1f4,22.42,1/11/2024 0:57,PayPal,home & garden,1,45,Justinburgh,tablet,1,169,0
5081f574-f733-432a-8a89-049f1065689e,c1068b8d-720e-4c04-ade2-d969eafc5c73,66.87,2/3/2024 12:44,PayPal,home & garden,4,36,Lake Jenniferview,tablet,1,328,12
2a71faf6-4a6c-4d5b-b561-fb77acfd58ff,eca449ca-b872-421e-b178-73631a651f74,162.36,1/21/2024 9:43,debit card,electronics,5,30,Nixonburgh,desktop,1,135,9
38ca6df3-a7c1-4057-9d2e-3609fbbfcc2a,2a11d043-c528-464d-9f37-0e08b4c055a9,596.58,2/10/2024 7:57,credit card,clothing,4,22,Lake Mitchell,tablet,1,27,7
5ad75336-170f-4a8f-b337-9ee872dc08c6,7e61dfe7-b1f8-42c4-87b2-1cb337e8e079,2038,1/30/2024 17:40,credit card,health & beauty,1,32,Stricklandview,mobile,1,9,17
e23b13f8-8b86-4b5b-9850-20d443d486a2,614d62dd-8422-4d22-881a-ce97456f74f2,26.45,2/12/2024 20:10,credit card,toys & games,5,27,Lindastad,mobile,1,77,20
b52cabeb-ebf5-4329-a3eb-9b1676bb0df3,cf1f9f27-154d-4a76-98b0-b765b3ab8941,259.68,4/1/2024 10:55,PayPal,clothing,2,23,Donaldmouth,desktop,1,209,10
ceafadc8-a6df-40f3-907b-7a21b3d23ac0,8b993225-85c9-4095-bcb2-5f4536c629dc,314.75,2/12/2024 5:40,PayPal,electronics,5,67,North Sarahtown,desktop,1,152,5
f3a572fb-f479-4acd-8c4f-da72d3e2702e,09df8070-c3cd-4eb9-ae62-a36d26bc0c8d,508.57,2/4/2024 3:33,bank transfer,toys & games,5,29,West Ryanfort,mobile,1,222,3
673b54fa-b4ad-4b08-aa56-b3dff03e3e7e,071d5de6-c26d-4eaf-a5ab-517ca0522c3b,72.09,2/23/2024 16:40,debit card,health & beauty,3,21,New Katherine,desktop,1,106,16
8649af83-d0ae-4361-bb23-52b6de8e7124,7c09ad6a-8219-4026-b812-542a30d36aee,187.87,1/3/2024 6:45,debit card,health & beauty,2,34,East Maria,tablet,1,152,6
a08cbd5b-7fbc-4333-9e88-d0d2d0c0cb79,483d085f-57c8-4202-be33-4b10e256459d,62.93,3/4/2024 7:54,PayPal,electronics,2,47,East Michaelshire,tablet,1,7,7
4e2be07c-59dc-4929-be53-47b316c07146,c534a3a8-05bb-42bf-9cec-e86292d634fe,463.35,1/23/2024 5:22,credit card,electronics,3,27,North Christophertown,tablet,1,170,5
10aee7e0-d1ff-4be8-88d2-1ac3f771f3f5,5d7acced-822e-4aa3-9ecd-1b6523f9cfbe,66.93,3/7/2024 1:27,PayPal,clothing,2,46,West Jennifer,mobile,1,55,1
dd7e3918-06c9-42b2-8f1d-9b0e19d600e6,7b438482-ccc8-4b86-ae2c-d978de7db9e8,28.86,2/21/2024 16:19,bank transfer,toys & games,2,45,South Robert,tablet,1,13,16
3b1b8575-9243-4505-86f0-b8331ef34d00,8e0f2727-19af-4292-953e-cf47a3cbacab,234.73,1/3/2024 20:26,bank transfer,electronics,3,31,Lake Bobfort,mobile,1,202,2
778e1ced-dd02-4fdb-a199-8be6768fc6f2,2175b1e6-a472-4f4c-94a7-e2b7d4a6cedd,211.52,3/27/2024 3:07,bank transfer,electronics,4,30,Weavertown,desktop,1,288,3
08909998-ae8f-4dcf-ad2e-40a855373ec1,33be155b-2184-41fd-9def-e1999e77ed87,49.59,3/4/2024 4:58,credit card,home & garden,2,20,New Edward,desktop,1,327,4
1cbd2e84-889d-4654-be01-c8ebfb41176d,80840696-224b-4761-93e0-822639fa0180,180.89,3/8/2024 5:42,PayPal,home & garden,4,36,West Michaelmouth,desktop,1,270,5
e36ab022-9f03-4270-a82c-f47d043bf3f8,d2258aa0-0b42-4fd1-a0e8-9870c716623d,200.77,3/5/2024 21:52,debit card,health & beauty,4,14,Johntown,desktop,1,250,21
1b9debcf-b4a0-435d-806e-bf3a64d938a5,dbf53e49-73dc-46c4-8373-c21302409cdd,172.08,1/5/2024 10:36,PayPal,electronics,4,39,Richardstown,desktop,1,345,10
2c7ff63f-2b02-40a3-896f-71dec997de01,26849fad-ccda-4523-9c68-193fb1e9e130,153.78,4/2/2024 1:06,debit card,toys & games,3,36,West Jessicahaven,desktop,1,143,1
9a390316-082e-4109-b579-bf2bd3d7ef53,1325dac1-0094-4017-a384-8f95ee8f2ebe,72.08,2/5/2024 9:19,debit card,clothing,2,29,South Susanville,tablet,1,54,9
f856c567-e3b2-4511-ae81-b15b815240a7,5fe8789c-6e4a-4359-9a49-b0e4f20d381f,66.55,2/24/2024 1:17,debit card,health & beauty,2,39,Troytown,mobile,1,77,1
65ca14e7-8448-433b-84f8-58d3c2301e01,2a8e6b64-922a-453b-8c8b-f43d3d247d1e,471.51,1/14/2024 4:09,PayPal,home & garden,5,34,Velazquezmouth,desktop,1,307,4
0c726f23-8af8-4656-8746-f77a0578bb12,ee08ef28-f5a6-49cb-bb78-ca5a6b8da781,293.2,3/17/2024 15:51,PayPal,health & beauty,3,28,North Mark,desktop,1,95,15
ca300885-ef8f-478b-be7a-03735374d165,e5cb5571-e4f9-4e92-bb15-1ff1a37e5c5d,52.4,3/14/2024 11:58,debit card,home & garden,2,29,Port Joseph,desktop,1,225,11
ddcc7758-2042-49e6-b0c3-ff3d943e4c5a,6319b23c-5a1b-492a-bccf-3038423b2139,25.18,3/26/2024 21:11,bank transfer,electronics,2,41,Mikaylahaven,tablet,1,37,21
fcea64a7-04c6-4aa9-a4f8-73046c6400d3,8bd99e8e-ea20-4461-846c-b551c7b89241,118.67,2/15/2024 15:09,credit card,health & beauty,3,49,Torresmouth,tablet,1,233,15
c5cbd2b8-535f-4443-8d44-cc8304a258c4,78b5ccd5-fe87-4be8-9f1c-ac06c2687f14,183.04,1/23/2024 23:39,bank transfer,electronics,5,34,Lopezfort,tablet,1,183,23
352ae37a-ee32-4fc7-98f8-3ead00082025,9de6c3ba-ba15-48e4-9faf-de6cdadf2597,269.94,3/21/2024 9:18,PayPal,electronics,1,32,Jillmouth,mobile,1,22,9
3be568c2-406f-4ac6-a396-b6b0bdaf9641,f164c8cf-bcaf-4173-ba95-c79dd1965cf6,270.55,3/14/2024 22:15,credit card,health & beauty,1,25,Robinside,desktop,1,127,22
d9cc32dc-0fd3-4342-b5c2-1848a1e7258a,6fe191bc-519c-4003-b6ff-00b508e1e2ae,34.05,1/24/2024 18:28,debit card,health & beauty,2,32,New April,desktop,1,71,18
6b0ead5b-48c8-421f-860a-2a3c10c458d4,95630010-d4b8-44be-8985-feb27a85134a,17.6,2/20/2024 7:33,debit card,toys & games,4,25,Travisbury,tablet,1,365,7
d79acc79-3fd2-4339-8a00-483312652275,3edea5f4-9ab0-44fd-bf4f-deb77d3204cf,69.35,1/4/2024 11:49,debit card,clothing,1,50,Barnesfort,mobile,1,218,11
c7a61367-9c5e-4127-9caa-938f37709841,836be602-c503-4956-8071-b2f6f79ca96c,31.73,2/16/2024 11:15,bank transfer,clothing,3,29,Hendersontown,desktop,1,219,11
a5744a6e-85dc-4a4d-8b85-2ec85e81c7b8,c40d15b5-51e7-4127-9de1-9842bd857dd0,28.05,3/30/2024 9:43,debit card,electronics,2,50,Lake David,tablet,1,341,9
826c929a-8b0b-4c7f-afee-a57477c6591c,daa2d1f7-40cc-4d3f-b442-7ca06aa6098c,104.41,1/21/2024 10:48,debit card,toys & games,2,29,North Jeffery,mobile,1,47,10
d09d0289-444e-4938-a605-bbf272607f77,8002aa09-f47b-470b-baec-924ef5f63e55,438.54,2/15/2024 2:29,PayPal,clothing,5,29,North Christopher,mobile,1,14,2
f4add2ba-c05c-4c5a-bd36-4c2951e200c1,68cfe7e7-a3ac-4648-9a93-0567efa5db2a,262.52,2/24/2024 13:01,debit card,toys & games,5,27,New Julie,tablet,1,343,13
e02220b1-69b3-47e9-ba89-67a9d8a019c4,63ecbac0-797d-4c47-bd99-21372eeba962,208.15,1/30/2024 22:52,bank transfer,health & beauty,2,55,West Joshuaburgh,mobile,1,206,22
3104fb28-0bd6-4969-a436-175c41afa99b,7d8d28fe-43ca-4e7a-a48a-98807cdd9b33,352.26,3/9/2024 19:49,debit card,clothing,4,35,Dixonshire,mobile,1,323,19
78fa8e37-a814-4ffa-a96b-927fc53b79d3,1d4d1bc3-bb8c-445a-85ae-993cd6a871bd,19.06,2/3/2024 7:52,bank transfer,health & beauty,2,34,South Jenniferport,mobile,1,219,7
a80e217e-33ee-4313-af31-1ca156be9e31,be23a1e5-65d9-4b25-bd13-bd9b0f8d5285,90.83,3/31/2024 5:32,debit card,home & garden,1,18,Brendahaven,desktop,1,123,5
38ad6200-5566-4dcb-90c9-394a9a94f77b,99a35190-878e-46a5-8979-a139daf00aa0,548.74,1/27/2024 16:58,credit card,health & beauty,1,38,Lake Judithchester,desktop,1,191,16
0bcb952f-2fd2-41fd-94a8-7c5688e521cc,fadbff33-777a-4d5f-b612-64a68ec90fe5,80.28,2/8/2024 19:16,debit card,home & garden,1,30,North Brian,tablet,1,77,19
5a56c01a-a920-41a2-a4a0-a477eed554ac,2c6b0727-d3cc-4702-a6aa-da3a0b76abfb,254.68,2/25/2024 1:56,PayPal,toys & games,4,30,South Christina,mobile,1,141,1
61c5110d-656a-46b3-99b6-a90c82f6a711,59b652b6-d28a-4416-8da8-a4f3c3c75b02,24.29,3/8/2024 15:30,credit card,clothing,5,31,East Mikemouth,mobile,1,312,15
f9c29799-6cf4-45e0-99e1-382b5724504e,8f65bb0e-aef7-48b5-835e-ef85a0f341b5,32.67,2/10/2024 6:28,debit card,health & beauty,2,44,Lisafurt,mobile,1,102,6
ebcadc19-730c-4f95-bc00-a8168319b89d,b2b93cb9-30b2-4970-934c-3e028b98de57,24.35,3/3/2024 23:42,debit card,electronics,4,32,Thomasborough,desktop,1,40,23
cce97a47-956b-4ede-8b40-62cf276b763c,eae2bba5-653a-4b7f-80e3-9ab5c1dc1332,141.12,3/31/2024 16:20,debit card,health & beauty,2,36,Port Cheryl,mobile,1,70,16
c16a0b5c-00ad-408a-9a21-3c4225dcc5d2,414453b0-fec1-44f0-a4a1-f8ccef57daee,97.94,2/21/2024 21:44,PayPal,toys & games,1,23,New Jacob,tablet,1,160,21
32f465bc-5ef0-40cb-b65b-7765c182498f,5067da4b-02ba-43fd-9825-df3ef66f3779,166.77,1/27/2024 23:54,bank transfer,health & beauty,5,33,North Adamside,mobile,1,210,23
1185016c-d58b-44c8-bf0d-98b79082e357,5b6c9bbe-22ae-42f8-94cb-6e56fff2654d,86.48,3/8/2024 13:38,credit card,toys & games,2,29,Port Juan,mobile,1,192,13
fe0f9e95-d1d7-456c-b0ff-f75912aa6dcf,163a8d07-febd-443e-8aae-7e745344dfcf,22.18,1/7/2024 8:29,bank transfer,toys & games,3,41,New Joel,desktop,1,52,8
51429ff9-8137-4481-8a60-35732c60fe48,90910c2b-ee53-4ab6-8166-515273ff1c8e,66.75,3/7/2024 1:12,bank transfer,health & beauty,5,40,East Harry,mobile,1,277,1
b9b6730e-f4b7-4d69-8341-54472f5a94ad,4e97f50b-7d61-493d-885d-e3e4e8b59733,125.22,2/15/2024 6:01,credit card,clothing,3,47,South Cynthia,desktop,1,140,6
c151ae1a-45de-459f-8d4c-5ec7f380374b,4a334539-e162-4c5c-bfe6-90ca267fb2fa,372.55,1/3/2024 22:17,PayPal,toys & games,2,34,South Jessicatown,tablet,1,302,22
0b89a68c-414c-4da0-b5f8-c514cbb8951c,ed7b253b-7f8a-4e13-af73-8bce8804355e,344.57,3/7/2024 9:04,debit card,home & garden,1,30,Stephensfurt,tablet,1,213,9
995c5584-c221-46e8-a43c-ff818ad27f32,f5f86570-0830-4e91-9f78-7910a1a8aafc,95.1,1/1/2024 17:50,debit card,health & beauty,1,40,Geraldmouth,mobile,1,86,17
f70ab042-fcf7-489e-aa87-a400d79a9009,208e2ea3-e867-4c1f-bbf7-55d1cd7cc7d0,109.98,3/12/2024 14:49,credit card,clothing,2,37,Kathleenbury,mobile,1,309,14
bedd8e08-c243-4779-86be-077931be5364,0e472be7-1cba-4396-89e8-0ce38bb74a3b,81.51,1/4/2024 21:39,bank transfer,home & garden,2,36,Reeveshaven,desktop,1,34,21
e0c4b602-44e9-4dcf-82af-77d76c1e5d50,96ae616d-be29-4360-95a6-087f2dcda957,186.47,1/9/2024 4:45,bank transfer,home & garden,1,23,Jamesstad,tablet,1,136,4
a7ca1450-8421-47b6-9852-eb4c4af1fd5d,6164bc48-3baf-4b44-ae20-76c3fbe9f52d,205.33,3/15/2024 21:47,bank transfer,health & beauty,1,27,Katherinechester,mobile,1,109,21
f889e17b-d51e-41f8-b301-7cc209553770,656f8b98-a35d-4c3c-b33d-86f7eaf149fb,71.65,2/7/2024 23:07,bank transfer,clothing,1,28,Port Melody,mobile,1,299,23
890d7d2a-b037-4f93-b617-cf1264053e82,c28eaaf7-54c1-46c3-a2c9-e3f19a1caa55,164.26,3/31/2024 16:20,credit card,health & beauty,3,35,Taylorfort,mobile,1,197,16
8b58626f-d701-44d5-9a8f-6af34c69a100,a04a6a0e-a674-40ff-b454-17f704d488e1,48.09,1/12/2024 1:09,PayPal,toys & games,5,43,Christianhaven,desktop,1,13,1
9e93c8d8-06bf-47d9-a282-d82dcc8c49cb,037486ec-12f5-429e-b011-24e295b59dbc,569.19,3/30/2024 20:00,debit card,electronics,4,24,Karenmouth,tablet,1,292,20
ea0df361-c451-454a-ab96-4e1ed5b63883,83db4b25-abeb-4d66-b710-8a5e1b350f18,300.31,1/10/2024 23:20,PayPal,home & garden,3,36,Brownview,mobile,1,263,23
eae249a0-be35-4ea7-bf6b-c0da43373418,afacf699-a20e-4e24-8e2e-ad8547b2b93c,599.25,2/6/2024 19:21,PayPal,clothing,5,32,Collinschester,mobile,1,26,19
7644d80c-a0c7-4e26-a024-997e7317e41b,cf265b45-45c6-46a0-b1de-4b43da6f6f0c,727,3/20/2024 11:29,bank transfer,home & garden,4,51,Walkermouth,mobile,1,129,11
565f9ef1-f723-4dae-ab87-ae2b26a86dfb,11795782-3305-4b14-abb8-9736ac6de21c,323.96,2/25/2024 7:10,debit card,toys & games,4,37,South Kyle,tablet,1,104,7
6dd294e0-307a-4de4-8909-65bc1422e3fb,795d263b-7971-4f6e-8cee-e7469c22b8f2,70.35,3/22/2024 3:51,credit card,health & beauty,1,31,Davidberg,mobile,1,225,3
9de427db-93da-47a3-b7c4-3df59f32e545,6129b4fd-48d7-4140-b1cf-d89be47cf396,69.19,1/8/2024 16:14,bank transfer,clothing,2,26,Joanneport,tablet,1,44,16
d5975cb1-91a3-4300-92bc-d62bfda1d1ef,28ca1a24-493f-4d61-a453-d61a5bfebeae,76.11,2/16/2024 23:30,bank transfer,clothing,1,30,Lake Stephen,desktop,1,303,23
16b3429a-b497-41e7-b649-fe9e55f282b3,eb543c91-d5f9-4de5-a530-d15044c3e753,135.23,1/4/2024 20:02,PayPal,clothing,2,32,Kaylashire,mobile,1,266,1
1edb4b40-8089-4fcc-8d98-c8c8a3c3b52d,59b28d5d-1589-4d36-be24-ad22274948c1,45.56,3/7/2024 2:45,PayPal,home & garden,2,48,Raymondfurt,desktop,1,4,2
a30aabd1-a021-4f14-9347-10a3ba7da7a7,237fb26e-7e67-4212-92fc-ade7f5b7823a,67,3/8/2024 22:37,PayPal,electronics,3,46,South Valerie,mobile,1,3,22
e995de62-ef98-4100-b1ee-3a95a19a0778,0326bd63-7bd7-4b2b-a2d2-a32a1a71552f,129.85,3/20/2024 18:00,bank transfer,electronics,3,53,Franklinchester,tablet,1,152,18
c4d42b3e-fc37-4df9-b930-80e378e15e2d,813424ef-eb1b-4cb9-b21c-d28e3e13be70,167.13,1/26/2024 21:33,PayPal,home & garden,2,14,Martinberg,tablet,1,117,21
858d6d43-af54-424f-88a5-fb022a7ab8fb,25c0372d-6148-4f2a-96a4-3362713216f2,140.8,2/1/2024 1:27,debit card,clothing,1,40,North Lori,tablet,1,325,1
7ed1f0d6-2a97-45fc-9dcd-f7f5292397d1,c7a267eb-2722-4769-ae86-5900680a9781,101.92,1/13/2024 15:42,PayPal,toys & games,4,39,Donaldshire,mobile,1,107,15
5b5cbe68-4e86-42f2-b2a4-d14c4b817a9f,bba9d335-3fa1-48e8-86ca-a6c304828f76,347.4,3/30/2024 7:17,PayPal,clothing,4,32,Lake Theresaborough,mobile,1,200,7
d1a08ef3-ff99-46fc-91bc-3f91a6c34145,7e42276f-bc72-40e3-8933-941d2e39bc1e,11.32,1/7/2024 22:26,credit card,health & beauty,5,27,Brianberg,desktop,1,222,22
436a2646-403a-4d08-9bcb-b58048dd5e0c,690ebf2f-ae5a-4cc1-b4c5-bca8bf2752eb,120.93,2/8/2024 14:03,bank transfer,toys & games,1,33,East Kellybury,desktop,1,298,14
a65d5fc3-aca4-4cca-a127-d4f1c0f5d91d,2dd95736-1102-4814-92fe-5eac56a40304,85.56,3/22/2024 20:03,credit card,toys & games,2,35,Dunlapland,mobile,1,13,20
571ce01e-4665-4933-86e2-beda280863c3,df98f34d-9eda-42ca-9fc6-5a03cec45ee2,130.24,1/12/2024 21:50,credit card,health & beauty,3,44,Stephaniefurt,desktop,1,321,21
4ac84e12-5911-4d7e-bffa-984396a760c1,4d2b2505-74e7-40cb-baa1-223cb1fdcadd,304.17,3/26/2024 6:53,debit card,clothing,2,58,West Roberttown,desktop,1,153,5
9194d77c-4d67-4a40-9cfe-55e6d4cd1a36,871a639f-229c-47db-92e7-6be7eebb3271,125.67,1/4/2024 14:17,debit card,home & garden,3,33,Christopherfurt,tablet,1,238,14
47de6d0b-bea2-47a5-9584-10a3d518f3b7,182b88af-6707-4bb2-94f1-43cc63a739fe,56.71,2/1/2024 6:50,bank transfer,electronics,2,37,Jeffreymouth,mobile,1,163,6
ceeab362-22df-4431-a85e-4cf67990998a,a4cd94a1-0a66-4f0a-b68f-412bbee938cb,24.57,1/17/2024 9:04,credit card,home & garden,4,49,Deanmouth,tablet,1,82,9
